codigo_linha,LetreiroCompleto,DescricaoCompleto,Sentido,TipoLinhaDescricao,LinhaCircular,latitude,longitude,acessivel,periodo_do_dia,dia_semana,hr_atualizacao,data_ingestao
9011-21,9011-21,9011-21 - CITY JARAGUÁ,Ida,Interbairros,Sim,-23.4547945,-46.738510500000004,Sim,Noite,Quarta,2025-12-03T23:29:55.000Z,2025-12-03T23:38:49.658Z
9011-21,9011-21,9011-21 - CPTM JARAGUÁ,Volta,Interbairros,Sim,-23.441991,-46.732904000000005,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
9012-10,9012-10,9012-10 - ITABERABA,Volta,Radial,Nao,-23.484575,-46.691395,Sim,Noite,Quarta,2025-12-03T23:29:22.000Z,2025-12-03T23:38:49.658Z
9012-10,9012-10,9012-10 - TERM. LAPA,Ida,Radial,Nao,-23.514636,-46.691038,Sim,Noite,Quarta,2025-12-03T23:29:45.000Z,2025-12-03T23:38:49.658Z
9014-10,9014-10,9014-10 - MORRO GRANDE,Volta,Radial,Nao,-23.5203805,-46.699357,Sim,Noite,Quarta,2025-12-03T23:29:37.000Z,2025-12-03T23:38:49.658Z
9014-10,9014-10,9014-10 - TERM. LAPA,Ida,Radial,Nao,-23.5149045,-46.698296,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
9032-10,9032-10,9032-10 - JD. DAMASCENO,Volta,Radial,Nao,-23.452209,-46.6987875,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
9032-10,9032-10,9032-10 - TERM. CACHOEIRINHA,Ida,Radial,Nao,-23.4526065,-46.699762,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
9047-10,9047-10,9047-10 - JD. PAULISTANO,Volta,Radial,Nao,-23.461335,-46.70867325,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
9047-10,9047-10,9047-10 - LAPA,Ida,Radial,Nao,-23.461924,-46.7135085,Sim,Noite,Quarta,2025-12-03T23:29:43.000Z,2025-12-03T23:38:49.658Z
9050-10,9050-10,9050-10 - ITAIM BIBI,Ida,Radial,Sim,-23.57569125,-46.68797775,Sim,Noite,Quarta,2025-12-03T23:29:29.000Z,2025-12-03T23:38:49.658Z
9050-10,9050-10,9050-10 - TERM. LAPA,Volta,Radial,Sim,-23.5200315,-46.699387,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
9051-10,9051-10,9051-10 - LAPA,Volta,Radial,Nao,-23.567622999999998,-46.695747,Sim,Noite,Quarta,2025-12-03T23:29:47.000Z,2025-12-03T23:38:49.658Z
9051-10,9051-10,9051-10 - TERM. PINHEIROS,Ida,Radial,Nao,-23.52547,-46.7030545,Sim,Noite,Quarta,2025-12-03T23:29:44.000Z,2025-12-03T23:38:49.658Z
908T-10,908T-10,908T-10 - BUTANTÃ,Ida,Radial,Sim,-23.548229,-46.643131,Sim,Noite,Quarta,2025-12-03T23:29:36.000Z,2025-12-03T23:38:49.658Z
908T-10,908T-10,908T-10 - TERM. PQ. D. PEDRO II,Volta,Radial,Sim,-23.57908475,-46.682421500000004,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
9090-10,9090-10,9090-10 - PQ. TIETÊ,Volta,Radial,Sim,-23.462843874999997,-46.676674625000004,Sim,Noite,Quarta,2025-12-03T23:29:47.000Z,2025-12-03T23:38:49.658Z
9090-10,9090-10,9090-10 - TERM. CASA VERDE,Ida,Radial,Sim,-23.494088,-46.661728499999995,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
909T-1,909T-1,909T-1 - TERM. PINHEIROS,Volta,Desconhecido,Nao,-23.564463,-46.6930125,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
909T-1,909T-1,909T-1 - TERM. PQ. D. PEDRO II,Ida,Desconhecido,Nao,-23.560696,-46.6827325,Sim,Noite,Quarta,2025-12-03T23:29:21.000Z,2025-12-03T23:38:49.658Z
909T-10,909T-10,909T-10 - TERM. PINHEIROS,Volta,Radial,Nao,-23.555418,-46.662732500000004,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
909T-10,909T-10,909T-10 - TERM. PQ. D. PEDRO II,Ida,Radial,Nao,-23.5473645,-46.639769,Sim,Noite,Quarta,2025-12-03T23:29:36.000Z,2025-12-03T23:38:49.658Z
9162-10,9162-10,9162-10 - TERM. CASA VERDE,Ida,Radial,Sim,-23.4725515,-46.683244,Sim,Noite,Quarta,2025-12-03T23:29:26.000Z,2025-12-03T23:38:49.658Z
9162-10,9162-10,9162-10 - VL. PENTEADO,Volta,Radial,Sim,-23.486093500000003,-46.660945999999996,Sim,Noite,Quarta,2025-12-03T23:29:38.000Z,2025-12-03T23:38:49.658Z
9181-10,9181-10,9181-10 - LAPA,Ida,Radial,Nao,-23.457559,-46.6963325,Sim,Noite,Quarta,2025-12-03T23:29:52.000Z,2025-12-03T23:38:49.658Z
9181-10,9181-10,9181-10 - VL. TEREZINHA,Volta,Radial,Nao,-23.457380999999998,-46.696545,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
9188-10,9188-10,9188-10 - CAPELA DA LAGOA,Volta,Radial,Nao,-23.457815,-46.719069000000005,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
9188-10,9188-10,9188-10 - LAPA,Ida,Radial,Nao,-23.4447895,-46.726252,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
9188-42,9188-42,9188-42 - CAPELA DA LAGOA,Volta,Corredor,Nao,-23.454345500000002,-46.737541,Sim,Noite,Quarta,2025-12-03T22:39:52.000Z,2025-12-03T23:38:49.658Z
9188-42,9188-42,9188-42 - LAPA,Ida,Corredor,Nao,-23.454766,-46.728925,Sim,Noite,Quarta,2025-12-03T22:49:30.000Z,2025-12-03T23:38:49.658Z
920P-10,920P-10,920P-10 - PINACOTECA,Ida,Radial,Sim,-23.534463000000002,-46.63576875,Sim,Noite,Domingo,2025-11-23T20:29:40.000Z,2025-12-03T23:38:49.658Z
9300-10,9300-10,9300-10 - TERM. CASA VERDE,Volta,Radial,Nao,-23.4966235,-46.66229725,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
9300-10,9300-10,9300-10 - TERM. PQ. D. PEDRO II,Ida,Radial,Nao,-23.546077500000003,-46.631047,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
9301-10,9301-10,9301-10 - PÇA. DO CORREIO,Ida,Radial,Nao,-23.498013874999998,-46.663647,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
9301-10,9301-10,9301-10 - TERM. CASA VERDE,Volta,Radial,Nao,-23.495991,-46.662211,Sim,Noite,Quarta,2025-12-03T23:29:37.000Z,2025-12-03T23:38:49.658Z
930P-10,930P-10,930P-10 - TERM. PINHEIROS,Ida,Radial,Nao,-23.57996325,-46.6851545,Sim,Noite,Quarta,2025-12-03T23:29:37.000Z,2025-12-03T23:38:49.658Z
930P-10,930P-10,930P-10 - TERM. PQ. D. PEDRO II,Volta,Radial,Nao,-23.546217,-46.6305745,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
938C-21,938C-21,938C-21 - COHAB TAIPAS,Volta,Interbairros,Nao,-23.4553,-46.716675,Sim,Noite,Domingo,2025-11-30T21:57:21.000Z,2025-12-03T23:38:49.658Z
938C-21,938C-21,938C-21 - TERM. LAPA,Ida,Interbairros,Nao,-23.470966750000002,-46.72480525,Sim,Noite,Domingo,2025-11-30T21:57:42.000Z,2025-12-03T23:38:49.658Z
938L-10,938L-10,938L-10 - LAPA,Ida,Radial,Nao,-23.517339999999997,-46.704061125,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
938L-10,938L-10,938L-10 - TERM. CACHOEIRINHA,Volta,Radial,Nao,-23.5120335,-46.6902695,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
955P-10,955P-10,955P-10 - MUSEU IPIRANGA,Volta,Radial,Sim,-23.650569,-46.614115999999996,Sim,Noite,Domingo,2025-11-23T22:09:37.000Z,2025-12-03T23:38:49.658Z
955P-10,955P-10,955P-10 - PQ. IBIRAPUERA,Ida,Radial,Sim,-23.5684045,-46.645980875,Sim,Noite,Domingo,2025-11-23T20:29:29.000Z,2025-12-03T23:38:49.658Z
967A-10,967A-10,967A-10 - IMIRIM,Volta,Radial,Nao,-23.476309999999998,-46.66649875,Sim,Noite,Quarta,2025-12-03T23:29:53.000Z,2025-12-03T23:38:49.658Z
967A-10,967A-10,967A-10 - PINHEIROS,Ida,Radial,Nao,-23.585652124999996,-46.678533375,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
9701-10,9701-10,9701-10 - CEM. CACHOEIRINHA,Volta,Radial,Sim,-23.476384000000003,-46.667850375,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
9701-10,9701-10,9701-10 - METRÔ BARRA FUNDA,Ida,Radial,Sim,-23.476592,-46.6675815,Sim,Noite,Quarta,2025-12-03T23:29:42.000Z,2025-12-03T23:38:49.658Z
9717-10,9717-10,9717-10 - JD. ALMANARA,Volta,Radial,Nao,-23.50497125,-46.67291575,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
9717-10,9717-10,9717-10 - METRÔ SANTANA,Ida,Radial,Nao,-23.463303,-46.6814685,Sim,Noite,Quarta,2025-12-03T23:29:47.000Z,2025-12-03T23:38:49.658Z
971C-10,971C-10,971C-10 - COHAB BRASILÂNDIA,Volta,Radial,Nao,-23.448803499999997,-46.710332,Sim,Noite,Quarta,2025-12-03T23:29:48.000Z,2025-12-03T23:38:49.658Z
971C-10,971C-10,971C-10 - METRÔ SANTANA,Ida,Radial,Nao,-23.451017,-46.7002105,Sim,Noite,Quarta,2025-12-03T23:29:44.000Z,2025-12-03T23:38:49.658Z
971D-10,971D-10,971D-10 - JD. DAMASCENO,Volta,Radial,Nao,-23.4932795,-46.62632,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
971D-10,971D-10,971D-10 - SHOP. CENTER NORTE,Ida,Radial,Nao,-23.455841,-46.692636,Sim,Noite,Quarta,2025-12-03T23:29:36.000Z,2025-12-03T23:38:49.658Z
971M-10,971M-10,971M-10 - METRÔ SANTANA,Ida,Radial,Nao,-23.490866,-46.688945000000004,Sim,Noite,Quarta,2025-12-03T23:29:55.000Z,2025-12-03T23:38:49.658Z
971M-10,971M-10,971M-10 - VL. PENTEADO,Volta,Radial,Nao,-23.503788375,-46.624660500000005,Sim,Noite,Quarta,2025-12-03T23:29:54.000Z,2025-12-03T23:38:49.658Z
971R-10,971R-10,971R-10 - CPTM JARAGUÁ,Volta,Radial,Nao,-23.447750499999998,-46.7349715,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
971R-10,971R-10,971R-10 - METRÔ SANTANA,Ida,Radial,Nao,-23.454421500000002,-46.7374495,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
971R-21,971R-21,971R-21 - METRÔ SANTANA,Ida,Interbairros,Nao,-23.4957675,-46.64384200000001,Sim,Noite,Quarta,2025-12-03T23:29:13.000Z,2025-12-03T23:38:49.658Z
971R-42,971R-42,971R-42 - CDHU VOITH,Volta,Corredor,Nao,-23.4560315,-46.69215199999999,Sim,Noite,Quarta,2025-12-03T23:29:37.000Z,2025-12-03T23:38:49.658Z
971R-42,971R-42,971R-42 - METRÔ SANTANA,Ida,Corredor,Nao,-23.436289,-46.7395915,Sim,Noite,Quarta,2025-12-03T23:29:28.000Z,2025-12-03T23:38:49.658Z
971T-10,971T-10,971T-10 - METRÔ SANTANA,Ida,Radial,Nao,-23.4928295,-46.673804000000004,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
971T-10,971T-10,971T-10 - VL. STA. MARIA,Volta,Radial,Nao,-23.490142874999997,-46.665644625,Sim,Noite,Quarta,2025-12-03T23:29:35.000Z,2025-12-03T23:38:49.658Z
971V-10,971V-10,971V-10 - JD. VISTA ALEGRE,Volta,Radial,Nao,-23.4513575,-46.691139,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
971V-10,971V-10,971V-10 - SHOP. CENTER NORTE,Ida,Radial,Nao,-23.4655835,-46.6794295,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
971X-10,971X-10,971X-10 - METRÔ SANTANA,Ida,Radial,Nao,-23.4747695,-46.669715,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
971X-10,971X-10,971X-10 - TERM. CACHOEIRINHA,Volta,Radial,Nao,-23.4754695,-46.6707,Sim,Noite,Quarta,2025-12-03T23:29:50.000Z,2025-12-03T23:38:49.658Z
975A-10,975A-10,975A-10 - METRÔ ANA ROSA,Ida,Radial,Nao,-23.5814585,-46.6389305,Sim,Noite,Quarta,2025-12-03T23:29:46.000Z,2025-12-03T23:38:49.658Z
975A-10,975A-10,975A-10 - VL. BRASILÂNDIA,Volta,Radial,Nao,-23.5650435,-46.6520635,Sim,Noite,Quarta,2025-12-03T23:29:45.000Z,2025-12-03T23:38:49.658Z
9785-10,9785-10,9785-10 - METRÔ BARRA FUNDA,Ida,Radial,Nao,-23.459429999999998,-46.69849375,Sim,Noite,Quarta,2025-12-03T23:29:51.000Z,2025-12-03T23:38:49.658Z
9785-10,9785-10,9785-10 - VL. TEREZINHA,Volta,Radial,Nao,-23.5158335,-46.679013,Sim,Noite,Quarta,2025-12-03T23:29:49.000Z,2025-12-03T23:38:49.658Z
N101-11,N101-11,N101-11 - TERM. LAPA,Volta,Noturna,Nao,-23.542213,-46.627381,Sim,Manha,Domingo,2025-11-30T07:22:01.000Z,2025-12-03T23:38:49.658Z
N101-11,N101-11,N101-11 - TERM. PQ. D. PEDRO II,Ida,Noturna,Nao,-23.516964,-46.698682000000005,Sim,Manha,Domingo,2025-11-30T07:21:44.000Z,2025-12-03T23:38:49.658Z
N102-11,N102-11,N102-11 - TERM. LAPA,Volta,Noturna,Nao,-23.527305749999996,-46.671981,Sim,Manha,Domingo,2025-11-30T07:21:47.000Z,2025-12-03T23:38:49.658Z
N102-11,N102-11,N102-11 - TERM. PQ. D. PEDRO II,Ida,Noturna,Nao,-23.54337975,-46.643962,Sim,Manha,Domingo,2025-11-30T07:22:04.000Z,2025-12-03T23:38:49.658Z
N104-11,N104-11,N104-11 - TERM. LAPA,Ida,Noturna,Nao,-23.4861505,-46.7258785,Sim,Manha,Domingo,2025-11-30T07:21:27.000Z,2025-12-03T23:38:49.658Z
N104-11,N104-11,N104-11 - TERM. PIRITUBA,Volta,Noturna,Nao,-23.52051,-46.699452,Sim,Manha,Domingo,2025-11-30T07:21:38.000Z,2025-12-03T23:38:49.658Z
N131-11,N131-11,N131-11 - TERM. LAPA,Volta,Noturna,Sim,-23.505791000000002,-46.75905,Sim,Manha,Domingo,2025-11-30T07:21:46.000Z,2025-12-03T23:38:49.658Z
N133-11,N133-11,N133-11 - CID. D’ABRIL 3ª GLEBA,Ida,Noturna,Sim,-23.4368545,-46.752804499999996,Sim,Manha,Domingo,2025-11-30T07:21:54.000Z,2025-12-03T23:38:49.658Z
N136-11,N136-11,N136-11 - MORRO DOCE,Ida,Noturna,Sim,-23.46004875,-46.781955249999996,Sim,Manha,Domingo,2025-11-30T07:21:49.000Z,2025-12-03T23:38:49.658Z
N138-11,N138-11,N138-11 - JD. PRINCESA,Ida,Noturna,Sim,-23.4547265,-46.693023,Sim,Manha,Domingo,2025-11-30T07:21:50.000Z,2025-12-03T23:38:49.658Z
N142-11,N142-11,N142-11 - TERM. CASA VERDE,Ida,Noturna,Sim,-23.490685,-46.6888225,Sim,Manha,Domingo,2025-11-30T07:22:02.000Z,2025-12-03T23:38:49.658Z
N202-11,N202-11,N202-11 - METRÔ SANTANA,Volta,Noturna,Nao,-23.50768128125,-46.649443812499996,Sim,Manha,Domingo,2025-11-30T07:22:01.000Z,2025-12-03T23:38:49.658Z
N202-11,N202-11,N202-11 - TERM. PINHEIROS,Ida,Noturna,Nao,-23.5649705,-46.6948935,Sim,Manha,Domingo,2025-11-30T11:39:49.000Z,2025-12-03T23:38:49.658Z
N205-11,N205-11,N205-11 - TERM. CACHOEIRINHA,Volta,Noturna,Nao,-23.50624625,-46.666958625,Sim,Manha,Domingo,2025-11-30T07:21:51.000Z,2025-12-03T23:38:49.658Z
N205-11,N205-11,N205-11 - TERM. PINHEIROS,Ida,Noturna,Nao,-23.54633075,-46.67689525,Sim,Manha,Domingo,2025-11-30T07:22:02.000Z,2025-12-03T23:38:49.658Z
N206-11,N206-11,N206-11 - METRÔ SANTANA,Volta,Noturna,Nao,-23.504489749999998,-46.67995675,Sim,Manha,Domingo,2025-11-30T07:21:49.000Z,2025-12-03T23:38:49.658Z
N207-11,N207-11,N207-11 - TERM. PQ. D. PEDRO II,Ida,Noturna,Nao,-23.550302000000002,-46.6316285,Sim,Manha,Domingo,2025-11-30T07:22:04.000Z,2025-12-03T23:38:49.658Z
N209-11,N209-11,N209-11 - TERM. CACHOEIRINHA,Volta,Noturna,Nao,-23.4753495,-46.670524,Sim,Manha,Domingo,2025-11-30T07:21:57.000Z,2025-12-03T23:38:49.658Z
N233-11,N233-11,N233-11 - METRÔ SANTANA,Volta,Noturna,Sim,-23.502436,-46.624016499999996,Sim,Manha,Domingo,2025-11-30T10:29:00.000Z,2025-12-03T23:38:49.658Z
N233-11,N233-11,N233-11 - VL. SABRINA,Ida,Noturna,Sim,-23.49239425,-46.5790005,Sim,Manha,Domingo,2025-11-30T07:21:31.000Z,2025-12-03T23:38:49.658Z
N235-11,N235-11,N235-11 - PEDRA BRANCA,Ida,Noturna,Sim,-23.461464999999997,-46.65011075,Sim,Manha,Domingo,2025-11-30T07:21:44.000Z,2025-12-03T23:38:49.658Z
N236-11,N236-11,N236-11 - JD. ANTÁRTICA,Ida,Noturna,Sim,-23.461944,-46.653724999999994,Sim,Manha,Domingo,2025-11-30T07:21:49.000Z,2025-12-03T23:38:49.658Z
N238-11,N238-11,N238-11 - CEM. PQ. DOS PINHEIROS,Ida,Noturna,Sim,-23.440029000000003,-46.5875025,Sim,Manha,Domingo,2025-11-30T07:22:03.000Z,2025-12-03T23:38:49.658Z
N240-11,N240-11,N240-11 - CACHOEIRA,Ida,Noturna,Sim,-23.42106175,-46.58913,Sim,Manha,Domingo,2025-11-30T07:21:53.000Z,2025-12-03T23:38:49.658Z
N241-11,N241-11,N241-11 - METRÔ SANTANA,Volta,Noturna,Sim,-23.451846,-46.6073665,Sim,Manha,Domingo,2025-11-30T07:21:43.000Z,2025-12-03T23:38:49.658Z
N242-11,N242-11,N242-11 - JD. CAMPO LIMPO,Ida,Noturna,Sim,-23.44004375,-46.577881,Sim,Manha,Domingo,2025-11-30T07:21:52.000Z,2025-12-03T23:38:49.658Z
N243-11,N243-11,N243-11 - JD. BRASIL,Ida,Noturna,Sim,-23.485591499999998,-46.57862,Sim,Manha,Domingo,2025-11-30T07:21:24.000Z,2025-12-03T23:38:49.658Z
N245-11,N245-11,N245-11 - JD. PERY ALTO,Ida,Noturna,Sim,-23.463624,-46.667469999999994,Sim,Manha,Domingo,2025-11-30T07:21:47.000Z,2025-12-03T23:38:49.658Z
N306-11,N306-11,N306-11 - METRÔ ITAQUERA,Ida,Noturna,Nao,-23.491525000000003,-46.434801500000006,Sim,Manha,Domingo,2025-11-30T07:21:54.000Z,2025-12-03T23:38:49.658Z
N307-11,N307-11,N307-11 - TERM. PINHEIROS,Ida,Noturna,Nao,-23.562568624999997,-46.664860125000004,Sim,Manha,Domingo,2025-11-30T07:21:27.000Z,2025-12-03T23:38:49.658Z
N308-11,N308-11,N308-11 - METRÔ ITAQUERA,Volta,Noturna,Nao,-23.538307250000003,-46.5642965,Sim,Manha,Domingo,2025-11-30T07:21:56.000Z,2025-12-03T23:38:49.658Z
N308-11,N308-11,N308-11 - TERM. PQ. D. PEDRO II,Ida,Noturna,Nao,-23.536997874999997,-46.558906625,Sim,Manha,Domingo,2025-11-30T07:21:57.000Z,2025-12-03T23:38:49.658Z
N332-11,N332-11,N332-11 - VL. CISPER (CPTM USP),Ida,Noturna,Sim,-23.494031375,-46.505250000000004,Sim,Manha,Domingo,2025-11-30T07:21:33.000Z,2025-12-03T23:38:49.658Z
N333-11,N333-11,N333-11 - CID. KEMEL,Ida,Noturna,Sim,-23.49101625,-46.375122,Sim,Manha,Domingo,2025-11-30T07:21:24.000Z,2025-12-03T23:38:49.658Z
N335-11,N335-11,N335-11 - ERMELINO MATARAZZO,Ida,Noturna,Sim,-23.4993315,-46.487423,Sim,Manha,Domingo,2025-11-30T07:21:59.000Z,2025-12-03T23:38:49.658Z
N339-11,N339-11,N339-11 - ARTUR ALVIM,Ida,Noturna,Sim,-23.5325455,-46.4610755,Sim,Manha,Domingo,2025-11-30T07:22:04.000Z,2025-12-03T23:38:49.658Z
N341-11,N341-11,N341-11 - TERM. SÃO MIGUEL,Volta,Noturna,Sim,-23.4905725,-46.5019355,Sim,Manha,Domingo,2025-11-30T07:21:23.000Z,2025-12-03T23:38:49.658Z
N342-11,N342-11,N342-11 - JD. DANFER,Ida,Noturna,Sim,-23.504041,-46.5029055,Sim,Manha,Domingo,2025-11-30T07:22:01.000Z,2025-12-03T23:38:49.658Z
N343-11,N343-11,N343-11 - TERM. A. E. CARVALHO,Volta,Noturna,Sim,-23.542932,-46.471468,Sim,Manha,Domingo,2025-11-30T07:21:54.000Z,2025-12-03T23:38:49.658Z
N344-11,N344-11,N344-11 - TERM. PENHA,Volta,Noturna,Sim,-23.487859999999998,-46.4872225,Sim,Manha,Domingo,2025-11-30T07:22:00.000Z,2025-12-03T23:38:49.658Z
N402-11,N402-11,N402-11 - METRÔ ITAQUERA,Volta,Noturna,Nao,-23.5643635,-46.4670475,Sim,Manha,Domingo,2025-11-30T07:21:30.000Z,2025-12-03T23:38:49.658Z
N402-11,N402-11,N402-11 - TERM. VL. CARRÃO,Ida,Noturna,Nao,-23.5645765,-46.507687000000004,Sim,Manha,Domingo,2025-11-30T07:21:53.000Z,2025-12-03T23:38:49.658Z
N403-11,N403-11,N403-11 - METRÔ ITAQUERA,Ida,Noturna,Nao,-23.542303,-46.425173,Sim,Manha,Domingo,2025-11-30T07:21:45.000Z,2025-12-03T23:38:49.658Z
N403-11,N403-11,N403-11 - TERM. CID. TIRADENTES,Volta,Noturna,Nao,-23.544190999999998,-46.4117045,Sim,Manha,Domingo,2025-11-30T07:21:39.000Z,2025-12-03T23:38:49.658Z
N404-11,N404-11,N404-11 - TERM. PENHA,Ida,Noturna,Nao,-23.551271999999997,-46.5315135,Sim,Manha,Domingo,2025-11-30T07:21:49.000Z,2025-12-03T23:38:49.658Z
N404-11,N404-11,N404-11 - TERM. SÃO MATEUS,Volta,Noturna,Nao,-23.583824999999997,-46.4936995,Sim,Manha,Domingo,2025-11-30T07:22:02.000Z,2025-12-03T23:38:49.658Z
N405-11,N405-11,N405-11 - METRÔ ITAQUERA,Ida,Noturna,Nao,-23.546198500000003,-46.461079999999995,Sim,Manha,Domingo,2025-11-30T07:21:37.000Z,2025-12-03T23:38:49.658Z
N405-11,N405-11,N405-11 - TERM. VL. CARRÃO,Volta,Noturna,Nao,-23.558205,-46.521330000000006,Sim,Manha,Domingo,2025-11-30T07:22:00.000Z,2025-12-03T23:38:49.658Z
N406-11,N406-11,N406-11 - TERM. CID. TIRADENTES,Volta,Noturna,Nao,-23.583131,-46.4090595,Sim,Manha,Domingo,2025-11-30T07:22:02.000Z,2025-12-03T23:38:49.658Z
N406-11,N406-11,N406-11 - TERM. SÃO MATEUS,Ida,Noturna,Nao,-23.600213,-46.470144000000005,Sim,Manha,Domingo,2025-11-30T07:21:47.000Z,2025-12-03T23:38:49.658Z
N431-11,N431-11,N431-11 - JD. LIMOEIRO,Ida,Noturna,Sim,-23.607770000000002,-46.4592435,Sim,Manha,Domingo,2025-11-30T07:21:47.000Z,2025-12-03T23:38:49.658Z
N432-11,N432-11,N432-11 - TERM. SÃO MATEUS,Volta,Noturna,Sim,-23.6284935,-46.4563625,Sim,Manha,Domingo,2025-11-30T07:21:35.000Z,2025-12-03T23:38:49.658Z
N434-11,N434-11,N434-11 - TERM. VL. CARRÃO,Volta,Noturna,Sim,-23.594392999999997,-46.4834015,Sim,Manha,Domingo,2025-11-30T07:21:44.000Z,2025-12-03T23:38:49.658Z
N435-11,N435-11,N435-11 - METALÚRGICOS,Ida,Noturna,Sim,-23.582695,-46.40804325,Sim,Manha,Domingo,2025-11-30T07:21:57.000Z,2025-12-03T23:38:49.658Z
N436-11,N436-11,N436-11 - TERM. CID. TIRADENTES,Volta,Noturna,Sim,-23.58298575,-46.40602975,Sim,Manha,Domingo,2025-11-30T07:21:52.000Z,2025-12-03T23:38:49.658Z
N437-11,N437-11,N437-11 - TERM. CID. TIRADENTES,Ida,Noturna,Sim,-23.5814275,-46.404887,Sim,Manha,Domingo,2025-11-30T07:21:59.000Z,2025-12-03T23:38:49.658Z
N438-11,N438-11,N438-11 - METRÔ ITAQUERA,Volta,Noturna,Sim,-23.59348775,-46.444718,Sim,Manha,Domingo,2025-11-30T07:21:42.000Z,2025-12-03T23:38:49.658Z
N439-11,N439-11,N439-11 - COHAB FAZENDA DO CARMO,Ida,Noturna,Sim,-23.552513,-46.4291335,Sim,Manha,Domingo,2025-11-30T07:21:40.000Z,2025-12-03T23:38:49.658Z
N441-11,N441-11,N441-11 - VL. YOLANDA,Ida,Noturna,Sim,-23.589112999999998,-46.382908,Sim,Manha,Domingo,2025-11-30T07:21:38.000Z,2025-12-03T23:38:49.658Z
N501-11,N501-11,N501-11 - TERM. PQ. D. PEDRO II,Ida,Noturna,Nao,-23.612668,-46.4886925,Sim,Manha,Domingo,2025-11-30T07:22:07.000Z,2025-12-03T23:38:49.658Z
N501-11,N501-11,N501-11 - TERM. SÃO MATEUS,Volta,Noturna,Nao,-23.582136375,-46.557302750000005,Sim,Manha,Domingo,2025-11-30T07:21:31.000Z,2025-12-03T23:38:49.658Z
N503-11,N503-11,N503-11 - TERM. PQ. D. PEDRO II,Ida,Noturna,Nao,-23.58436675,-46.534206499999996,Sim,Manha,Domingo,2025-11-30T07:21:51.000Z,2025-12-03T23:38:49.658Z
N503-11,N503-11,N503-11 - TERM. SÃO MATEUS,Volta,Noturna,Nao,-23.5764595,-46.550095,Sim,Manha,Domingo,2025-11-30T07:21:50.000Z,2025-12-03T23:38:49.658Z
N505-11,N505-11,N505-11 - TERM. PINHEIROS,Ida,Noturna,Nao,-23.5985415,-46.6717,Sim,Manha,Domingo,2025-11-30T07:21:57.000Z,2025-12-03T23:38:49.658Z
N505-11,N505-11,N505-11 - TERM. SACOMÃ,Volta,Noturna,Nao,-23.6010505,-46.6514195,Sim,Manha,Domingo,2025-11-30T07:22:04.000Z,2025-12-03T23:38:49.658Z
N507-11,N507-11,N507-11 - METRÔ SANTANA,Ida,Noturna,Nao,-23.5334569375,-46.5831401875,Sim,Manha,Domingo,2025-11-30T07:21:26.000Z,2025-12-03T23:38:49.658Z
